candidate_id,image_path,image_file_name,dataset_source,selection_band,selection_state,aesthetic_signal,nima_unit_score,rgnet_score,alamp_score,weighted_aesthetic_score,balanced_comparison_score,primary_rank,primary_rank_percentile,source_split,ava_mean_score,aadb_score,teacher_source_mode,teacher_model_name,gemini_raw_text,gemini_parse_error,gemini_api_error,comment_type,short_reason,detailed_reason,comparison_reason,generation_validation_flags,is_valid_pre_audit,batch_result_key,gemini_finish_reason,gemini_usage_metadata,visible_anchor_count,generic_phrase_count,specificity_pass,audit_flags,is_clean
gemini__100__11__aadb__middle_near_miss__farm1_473_19950394178_9d13683d04_b.jpg__6104f864a1,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_473_19950394178_9d13683d04_b.jpg,farm1_473_19950394178_9d13683d04_b.jpg,aadb,middle_near_miss,near_miss,medium,0.510286,0.537364,0.482855,0.507402,0.511499,1317,0.43866666666666665,train,,0.45,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__11__aadb__middle_near_miss__farm1_473_19950394178_9d13683d04_b.jpg__6104f864a1,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__12__aadb__middle_near_miss__farm1_282_20106795651_b191635c96_b.jpg__51f28ef4e5,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_282_20106795651_b191635c96_b.jpg,farm1_282_20106795651_b191635c96_b.jpg,aadb,middle_near_miss,near_miss,medium,0.484426,0.486595,0.455593,0.470877,0.473869,1883,0.6273333333333333,train,,0.4,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__12__aadb__middle_near_miss__farm1_282_20106795651_b191635c96_b.jpg__51f28ef4e5,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__13__aadb__rejected_low__farm1_320_19663410093_b67f4d2cae_b.jpg__595b3c5760,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_320_19663410093_b67f4d2cae_b.jpg,farm1_320_19663410093_b67f4d2cae_b.jpg,aadb,rejected_low,not_selected,weak,0.491622,0.414624,0.384355,0.407189,0.414066,2671,0.89,train,,0.35,gemini_batch_api,gemini-2.5-pro,{,truncated_json:finishReason=MAX_TOKENS:text_len=1,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=1'},False,gemini__100__13__aadb__rejected_low__farm1_320_19663410093_b67f4d2cae_b.jpg__595b3c5760,MAX_TOKENS,"{'candidatesTokenCount': 1, 'promptTokenCount': 676, 'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1005, 'totalTokenCount': 1682}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__15__aadb__rejected_low__farm1_370_19653406514_0a41d444c3_b.jpg__4611c5416b,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_370_19653406514_0a41d444c3_b.jpg,farm1_370_19653406514_0a41d444c3_b.jpg,aadb,rejected_low,not_selected,weak,0.463884,0.387364,0.399118,0.400893,0.403544,2729,0.9093333333333333,train,,0.2,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""rejection_reason"",
  ""short_reason"": ""The image is weak due to the flat, washed-out lighting and the vast, uninteresting expanse of grey clouds that overpowers the distant city skyline."",
  ""detailed_reason"": ""The lighting is poor, creating a low-contrast scene where the distant city skyline is reduced to a dark, hazy silhouette with no discernible detail. The majority of the photograph is filled with a monotonous, overcast sky, which is blown out in the upper left corner. The foreground is a dark, underexposed mass of green space and trees, further contributing to",truncated_json:finishReason=MAX_TOKENS:text_len=592,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=592'},False,gemini__100__15__aadb__rejected_low__farm1_370_19653406514_0a41d444c3_b.jpg__4611c5416b,MAX_TOKENS,"{'candidatesTokenCount': 133, 'promptTokenCount': 676, 'thoughtsTokenCount': 875, 'totalTokenCount': 1684, 'promptTokensDetails': [{'tokenCount': 418, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__17__aadb__middle_near_miss__farm1_333_20182676482_ef0bc18235_b.jpg__4fb1295d12,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_333_20182676482_ef0bc18235_b.jpg,farm1_333_20182676482_ef0bc18235_b.jpg,aadb,middle_near_miss,near_miss,medium,0.487529,0.462252,0.470008,0.468658,0.469146,1921,0.64,train,,0.35,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The strong architectural composition is weakened by the inclusion of distracting modern street signs at the bottom of the frame."",
  ""detailed_reason"": ""The photograph excels at capturing the intricate textures of the stone facade and the repeating patterns of the multi-paned windows, creating a powerful architectural study. However, the visual harmony is disrupted by the modern circular traffic sign and the street sign plaque near the bottom. Cropping the image from the bottom to exclude these signs would create a more timeless and focused composition, emphasizing the building'",truncated_json:finishReason=MAX_TOKENS:text_len=646,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=646'},False,gemini__100__17__aadb__middle_near_miss__farm1_333_20182676482_ef0bc18235_b.jpg__4fb1295d12,MAX_TOKENS,"{'candidatesTokenCount': 128, 'promptTokenCount': 688, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 881, 'totalTokenCount': 1697}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__18__aadb__middle_near_miss__farm1_259_19941646580_6d81d8798d_b.jpg__7848dfa9d9,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_259_19941646580_6d81d8798d_b.jpg,farm1_259_19941646580_6d81d8798d_b.jpg,aadb,middle_near_miss,near_miss,medium,0.490371,0.364474,0.550583,0.470118,0.457802,1897,0.632,train,,0.4,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__18__aadb__middle_near_miss__farm1_259_19941646580_6d81d8798d_b.jpg__7848dfa9d9,MAX_TOKENS,"{'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__19__ava__middle_near_miss__339389.jpg__7cfe014679,/home/omen_pc1/ava/images/339389.jpg,339389.jpg,ava,middle_near_miss,near_miss,medium,0.499829,0.558152,0.486947,0.516717,0.520922,1198,0.399,train,4.083019,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The clever concept of the 'Tomorrow' name tag and the subject's expression is held back by harsh, direct lighting that overexposes her arm."",
  ""detailed_reason"": ""The image's strength is its witty concept, pairing the 'Hello my name is Tomorrow' name tag with the woman's overwhelmed expression to create a relatable story. However, the photograph is limited by its lighting,",truncated_json:finishReason=MAX_TOKENS:text_len=437,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=437'},False,gemini__100__19__ava__middle_near_miss__339389.jpg__7cfe014679,MAX_TOKENS,"{'thoughtsTokenCount': 902, 'totalTokenCount': 1696, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'candidatesTokenCount': 106, 'promptTokenCount': 688}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__20__ava__middle_near_miss__954736.jpg__e34011d180,/home/omen_pc1/ava/images/954736.jpg,954736.jpg,ava,middle_near_miss,near_miss,medium,0.529401,0.494032,0.485682,0.493394,0.495997,1531,0.51,train,4.87234,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__20__ava__middle_near_miss__954736.jpg__e34011d180,MAX_TOKENS,"{'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__21__ava__middle_near_miss__420218.jpg__7d852b5db5,/home/omen_pc1/ava/images/420218.jpg,420218.jpg,ava,middle_near_miss,near_miss,medium,0.528121,0.462907,0.452508,0.464229,0.46853,1991,0.6633333333333333,test,4.842105,,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The sparkling light on the water is beautiful, but",truncated_json:finishReason=MAX_TOKENS:text_len=111,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=111'},False,gemini__100__21__ava__middle_near_miss__420218.jpg__7d852b5db5,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 976, 'totalTokenCount': 1697, 'candidatesTokenCount': 33, 'promptTokenCount': 688}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__22__ava__middle_near_miss__325887.jpg__32b3559032,/home/omen_pc1/ava/images/325887.jpg,325887.jpg,ava,middle_near_miss,near_miss,medium,0.483804,0.530783,0.459438,0.490413,0.495198,1564,0.521,test,5.952381,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__22__ava__middle_near_miss__325887.jpg__32b3559032,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__23__aadb__middle_near_miss__farm1_270_20156668445_4e37679a90_b.jpg__00996b7080,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_270_20156668445_4e37679a90_b.jpg,farm1_270_20156668445_4e37679a90_b.jpg,aadb,middle_near_miss,near_miss,medium,0.494037,0.465731,0.47242,0.471906,0.472653,1860,0.6196666666666667,val,,0.5,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__23__aadb__middle_near_miss__farm1_270_20156668445_4e37679a90_b.jpg__00996b7080,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 688, 'totalTokenCount': 1709}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__24__ava__selected_high__887208.jpg__fc00711008,/home/omen_pc1/ava/images/887208.jpg,887208.jpg,ava,selected_high,selected,strong,0.500375,0.575204,0.606219,0.583229,0.576386,503,0.16733333333333333,train,5.323309,,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__24__ava__selected_high__887208.jpg__fc00711008,MAX_TOKENS,"{'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'thoughtsTokenCount': 1021, 'promptTokenCount': 685, 'totalTokenCount': 1706}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__25__aadb__selected_high__farm1_365_20081778936_33b287a51c_b.jpg__f10991fa81,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_365_20081778936_33b287a51c_b.jpg,farm1_365_20081778936_33b287a51c_b.jpg,aadb,selected_high,selected,strong,0.485556,0.598027,0.538381,0.556957,0.557298,728,0.24233333333333335,val,,0.35,gemini_batch_api,gemini-2.5-pro,,no_text_parts:finishReason=MAX_TOKENS,,,,,,{'parse_error': 'no_text_parts:finishReason=MAX_TOKENS'},False,gemini__100__25__aadb__selected_high__farm1_365_20081778936_33b287a51c_b.jpg__f10991fa81,MAX_TOKENS,"{'thoughtsTokenCount': 1020, 'promptTokenCount': 685, 'totalTokenCount': 1705, 'promptTokensDetails': [{'tokenCount': 427, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}]}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
gemini__100__27__aadb__middle_near_miss__farm1_530_20128497671_c85e64faf9_b.jpg__177278a4f2,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_530_20128497671_c85e64faf9_b.jpg,farm1_530_20128497671_c85e64faf9_b.jpg,aadb,middle_near_miss,near_miss,medium,0.515244,0.66502,0.381601,0.508333,0.529186,1300,0.433,train,,0.5,gemini_batch_api,gemini-2.5-pro,"{
  ""comment_type"": ""near_miss_feedback"",
  ""short_reason"": ""The image captures an engaging moment between the performer and the children, but the scene is diminished by a strong, unnatural green color cast."",
  ""detailed_reason"": ""The photograph successfully captures a dynamic event, showing the performer with his djembe drum engaging with a large audience of children sitting on the floor. However, the overhead fluorescent lighting creates a distracting and pervasive green tint that washes over the entire image, from the white walls to the subjects' skin",truncated_json:finishReason=MAX_TOKENS:text_len=561,,,,,,{'parse_error': 'truncated_json:finishReason=MAX_TOKENS:text_len=561'},False,gemini__100__27__aadb__middle_near_miss__farm1_530_20128497671_c85e64faf9_b.jpg__177278a4f2,MAX_TOKENS,"{'thoughtsTokenCount': 893, 'totalTokenCount': 1697, 'promptTokensDetails': [{'tokenCount': 430, 'modality': 'TEXT'}, {'tokenCount': 258, 'modality': 'IMAGE'}], 'candidatesTokenCount': 116, 'promptTokenCount': 688}",0,0,False,"['json_invalid', 'missing_comment_type', 'missing_short_reason', 'missing_detailed_reason', 'comment_type_mismatch', 'generic_only_wording']",False
